"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5"
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-08-27",,,,,,,,"86","62",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-08-28",,,,,,,,"91","65",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-08-29",,,,,,,,"88","65",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-08-30",,,,,,,,"91","66",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-08-31",,,,,,,,"93","68",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-01",,,,,,,,"93","67",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-02",,,,,,,,"85","78",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-03",,,,,,,,"82","73",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-04",,,,,,,,"86","69",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-05",,,,,,,,"79","69",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-06",,,,,,,,"82","70",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-07",,,,,,,,"71","61",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-08",,,,,,,,"70","51",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-09",,,,,,,,"67","51",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-10",,,,,,,,"70","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-11",,,,,,,,"77","52",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-12",,,,,,,,"83","56",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-13",,,,,,,,"88","61",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-14",,,,,,,,"90","66",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-15",,,,,,,,"76","65",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-16",,,,,,,,"79","68",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-17",,,,,,,,"85","65",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-18",,,,,,,,"74","53",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-19",,,,,,,,"69","50",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-20",,,,,,,,"66","52",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-21",,,,,,,,"66","37",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-22",,,,,,,,"80","51",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-23",,,,,,,,"88","77",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-24",,,,,,,,"77","64",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-25",,,,,,,,"69","50",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-26",,,,,,,,"57","51",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-27",,,,,,,,"53","45",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-28",,,,,,,,"63","51",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-29",,,,,,,,"62","55",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-09-30",,,,,,,,"79","62",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-01",,,,,,,,"75","52",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-02",,,,,,,,"78","54",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-03",,,,,,,,"86","57",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-04",,,,,,,,"74","63",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-05",,,,,,,,"65","61",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-06",,,,,,,,"61","55",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-07",,,,,,,,"69","54",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-08",,,,,,,,"70","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-09",,,,,,,,"75","46",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-10",,,,,,,,"61","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-11",,,,,,,,"58","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-12",,,,,,,,"61","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-13",,,,,,,,"66","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-14",,,,,,,,"74","56",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-15",,,,,,,,"78","45",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-16",,,,,,,,"73","50",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-17",,,,,,,,"69","60",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-18",,,,,,,,"73","62",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-19",,,,,,,,"62","55",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-20",,,,,,,,"61","50",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-21",,,,,,,,"64","58",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-22",,,,,,,,"62","62",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-23",,,,,,,,"70","58",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-24",,,,,,,,"64","59",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-25",,,,,,,,"59","47",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-26",,,,,,,,"48","48",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-27",,,,,,,,"59","48",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-28",,,,,,,,"63","56",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-29",,,,,,,,"57","53",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-30",,,,,,,,"65","56",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-10-31",,,,,,,,"68","59",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-01",,,,,,,,"65","61",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-02",,,,,,,,"70","59",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-03",,,,,,,,"61","54",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-04",,,,,,,,"65","53",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-05",,,,,,,,"65","45",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-06",,,,,,,,"67","38",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-07",,,,,,,,"67","46",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-08",,,,,,,,"66","49",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-09",,,,,,,,"49","38",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-10",,,,,,,,"48","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-11",,,,,,,,"57","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-12",,,,,,,,"69","52",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-13",,,,,,,,"52","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-14",,,,,,,,"73","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-15",,,,,,,,"70","45",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-16",,,,,,,,"62","56",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-17",,,,,,,,"56","38",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-18",,,,,,,,"52","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-19",,,,,,,,"51","26",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-20",,,,,,,,"52","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-21",,,,,,,,"63","51",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-22",,,,,,,,"51","30",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-23",,,,,,,,"37","25",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-24",,,,,,,,"32","14",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-25",,,,,,,,"36","20",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-26",,,,,,,,"46","29",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-27",,,,,,,,"44","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-28",,,,,,,,"48","22",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-11-29",,,,,,,,"50","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-01",,,,,,,,"45","28",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-02",,,,,,,,"49","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-03",,,,,,,,"68","45",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-04",,,,,,,,"70","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-05",,,,,,,,"56","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-06",,,,,,,,"74","48",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-07",,,,,,,,"78","57",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-08",,,,,,,,"68","57",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-09",,,,,,,,"64","42",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-10",,,,,,,,"50","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-11",,,,,,,,"51","35",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-12",,,,,,,,"56","46",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-13",,,,,,,,"66","55",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-14",,,,,,,,"55","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-15",,,,,,,,"42","40",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-16",,,,,,,,"66","42",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-17",,,,,,,,"65","48",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-18",,,,,,,,"57","46",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-19",,,,,,,,"51","26",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-20",,,,,,,,"59","45",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-21",,,,,,,,"64","53",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-22",,,,,,,,"63","55",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-24",,,,,,,,"62","49",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-25",,,,,,,,"49","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-26",,,,,,,,"39","29",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-27",,,,,,,,"51","35",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-28",,,,,,,,"55","37",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-29",,,,,,,,"39","30",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-30",,,,,,,,"36","29",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1956-12-31",,,,,,,,"55","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-02",,,,,,,,"31","14",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-03",,,,,,,,"38","17",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-04",,,,,,,,"56","30",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-05",,,,,,,,"35","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-06",,,,,,,,"37","30",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-07",,,,,,,,"44","30",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-08",,,,,,,,"38","27",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-09",,,,,,,,"45","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-10",,,,,,,,"58","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-11",,,,,,,,"37","25",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-12",,,,,,,,"48","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-13",,,,,,,,"51","42",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-14",,,,,,,,"42","20",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-15",,,,,,,,"20","13",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-16",,,,,,,,"32","16",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-17",,,,,,,,"19","5",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-18",,,,,,,,"28","6",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-19",,,,,,,,"49","12",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-20",,,,,,,,"42","25",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-21",,,,,,,,"47","35",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-22",,,,,,,,"43","43",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-23",,,,,,,,"63","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-24",,,,,,,,"32","20",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-25",,,,,,,,"40","24",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-26",,,,,,,,"49","31",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-27",,,,,,,,"44","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-28",,,,,,,,"41","37",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-29",,,,,,,,"61","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-30",,,,,,,,"41","38",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-01-31",,,,,,,,"39","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-02",,,,,,,,"49","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-03",,,,,,,,"38","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-04",,,,,,,,"69","38",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-05",,,,,,,,"40","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-06",,,,,,,,"38","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-07",,,,,,,,"40","38",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-08",,,,,,,,"40","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-09",,,,,,,,"56","40",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-10",,,,,,,,"62","52",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-11",,,,,,,,"52","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-12",,,,,,,,"33","22",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-13",,,,,,,,"49","20",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-14",,,,,,,,"34","26",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-15",,,,,,,,"40","20",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-16",,,,,,,,"48","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-17",,,,,,,,"42","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-18",,,,,,,,"46","24",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-19",,,,,,,,"47","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-20",,,,,,,,"32","31",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-21",,,,,,,,"45","27",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-22",,,,,,,,"51","28",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-23",,,,,,,,"63","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-24",,,,,,,,"62","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-25",,,,,,,,"56","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-26",,,,,,,,"59","54",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-27",,,,,,,,"71","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-02-28",,,,,,,,"34","31",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-01",,,,,,,,"35","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-02",,,,,,,,"52","35",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-03",,,,,,,,"47","32",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-04",,,,,,,,"43","25",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-05",,,,,,,,"44","26",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-06",,,,,,,,"42","37",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-07",,,,,,,,"42","35",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-08",,,,,,,,"40","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-09",,,,,,,,"48","40",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-10",,,,,,,,"50","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-11",,,,,,,,"59","34",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-12",,,,,,,,"70","53",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-13",,,,,,,,"65","40",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-14",,,,,,,,"65","43",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-15",,,,,,,,"70","53",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-16",,,,,,,,"66","43",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-17",,,,,,,,"69","52",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-18",,,,,,,,"58","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-19",,,,,,,,"47","43",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-20",,,,,,,,"51","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-21",,,,,,,,"58","37",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-22",,,,,,,,"43","38",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-23",,,,,,,,"61","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-24",,,,,,,,"68","49",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-25",,,,,,,,"49","36",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-26",,,,,,,,"59","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-27",,,,,,,,"57","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-28",,,,,,,,"48","37",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-29",,,,,,,,"56","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-30",,,,,,,,"57","40",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-03-31",,,,,,,,"56","43",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-01",,,,,,,,"44","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-02",,,,,,,,"71","44",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-03",,,,,,,,"51","42",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-04",,,,,,,,"44","39",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-05",,,,,,,,"48","42",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-06",,,,,,,,"49","46",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-07",,,,,,,,"75","49",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-08",,,,,,,,"51","47",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-09",,,,,,,,"54","41",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-10",,,,,,,,"62","48",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-11",,,,,,,,"70","55",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-12",,,,,,,,"77","54",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-13",,,,,,,,"54","33",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-14",,,,,,,,"48","38",,,,
"USW00093736","CHARLOTTESVILLE ALBEMARLE AIRPORT, VA US","1957-04-15",,,,,,,,"57","37",,,,
