TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20170129,4.704,0,206.029,73.228,0,301.704,0,3.292,0,97.855,0,0.01,0,4.534,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.805,-9999,110.76,-9999,-9999,-9999,19.7945,-9999,17.8531,-9999,-9999,-9999,-2.2064,0,-9999,-2.78251,-2.2064,-1.94817,0,0,0,4.91886,4.20572,4.91189,4.91779,6.78028,6.86409,6.94421,7.05415,0.74311,0.319723,0.522012,1.17097,2.63375,2.57946,2.93358,3.20605,-9999,-9999
20170130,6.392,0,208.109,138.838,0,262.547,0,5.28,0,97.552,0,0,0,3.636,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.159,-9999,111.845,-9999,-9999,-9999,37.3507,-9999,33.9196,-9999,-9999,-9999,-2.982,0,-9999,-2.97332,-2.91882,-2.87296,0,0,0,5.33923,4.50321,5.33332,5.33832,8.1282,7.45261,8.12229,8.2587,0.946422,0.394814,0.687828,1.37635,4.38737,4.40126,4.86373,5.28609,-9999,-9999
20170131,5.328,0,210.23,101.723,0,278.097,0,4.503,0,97.661,0,0.002,0,2.52,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.138,-9999,122.362,-9999,-9999,-9999,22.3592,-9999,20.5495,-9999,-9999,-9999,-2.27718,0,-9999,-3.03729,-2.27996,-2.18564,0,0,0,5.06269,4.31425,5.05588,5.06164,7.18973,7.08813,7.29995,7.44929,0.784797,0.336397,0.548527,1.21842,3.50824,3.46485,3.90101,4.25485,-9999,-9999
20170201,2.379,0,212.391,138.441,0,260.154,0,3.259,0,98.39,0,0,0,4.72,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.805,-9999,115.318,-9999,-9999,-9999,19.7945,-9999,18.5878,-9999,-9999,-9999,-2.2064,0,-9999,-2.78251,-2.2064,-1.94817,0,0,0,4.37825,3.80076,4.37058,4.37707,6.23967,6.32691,6.50892,6.59592,0.573248,0.252818,0.416141,0.910444,4.37576,4.38954,4.85087,5.27213,-9999,-9999
20170202,-3.704,0,214.592,135.489,0,235.439,0,2.579,0,99.277,0,0.047,0,3.872,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.159,-9999,118.111,-9999,-9999,-9999,37.3507,-9999,35.8196,-9999,-9999,-9999,-2.982,0,-9999,-2.97332,-2.91882,-2.87296,0,0,0,3.0483,2.76917,3.03993,3.04701,5.83727,5.72912,5.82889,5.96739,0.266617,0.125703,0.211546,0.396932,4.31808,4.32512,4.78836,5.20601,-9999,-9999
20170203,-2.889,0,216.832,145.826,0,239.733,0,2.647,0,99.378,0,0.079,0,2.535,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.138,-9999,130.34,-9999,-9999,-9999,22.3592,-9999,21.8893,-9999,-9999,-9999,-2.27718,0,-9999,-3.03729,-2.27996,-2.18564,0,0,0,3.21757,2.90344,3.2092,3.21628,5.34462,5.45459,5.62671,5.75745,0.298609,0.139407,0.233844,0.448839,4.51847,4.54751,5.00597,5.4368,-9999,-9999
20170204,2.114,0,219.109,143.194,0,250.09,0,3.759,0,97.944,0,0,0,5.846,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.805,-9999,123.959,-9999,-9999,-9999,19.7945,-9999,19.9806,-9999,-9999,-9999,-2.2064,0,-9999,-2.78251,-2.2064,-1.94817,0,0,0,4.34075,3.76233,4.33333,4.33961,6.20217,6.28946,6.47121,6.55535,0.594415,0.259266,0.425318,0.955467,4.5094,4.52636,4.99844,5.43177,-9999,-9999
20170205,3.134,0,221.422,143.752,0,260.73,0,3.051,0,97.825,0,0,0,2.455,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.159,-9999,127.297,-9999,-9999,-9999,37.3507,-9999,38.6055,-9999,-9999,-9999,-2.982,0,-9999,-2.97332,-2.91882,-2.87296,0,0,0,4.56109,3.93423,4.55376,4.55996,7.35006,6.89159,7.34272,7.48034,0.64276,0.279459,0.457902,1.03588,4.49996,4.52108,4.98712,5.4184,-9999,-9999
20170206,7.701,0,223.771,41.106,0,342.075,0,1.987,0,96.765,0,0.49,0,2.601,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.138,-9999,140.833,-9999,-9999,-9999,22.3592,-9999,23.418,-9999,-9999,-9999,-2.27718,0,-9999,-3.03729,-2.27996,-2.18564,0,0,0,5.63517,4.72962,5.6295,5.6343,7.76221,7.6257,7.84554,7.90146,1.02093,0.425422,0.741975,1.4847,1.68065,1.60462,1.89374,2.06873,-9999,-9999
20170207,4.672,0,226.154,94.348,0,309.741,0,2.134,0,96.676,0,0.078,0,4.498,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.805,-9999,132.874,-9999,-9999,-9999,19.7945,-9999,21.2108,-9999,-9999,-9999,-2.2064,0,-9999,-2.78251,-2.2064,-1.94817,0,0,0,4.91479,4.20126,4.90786,4.91372,6.77621,6.86055,6.9396,7.04951,0.746023,0.32065,0.523355,1.1716,3.3023,3.25219,3.6741,4.01002,-9999,-9999
20170208,-3.985,0,228.57,134.907,0,246.587,0,1.889,0,97.974,0,0.44,0,4.951,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.159,-9999,136.237,-9999,-9999,-9999,37.3507,-9999,40.9268,-9999,-9999,-9999,-2.982,0,-9999,-2.97332,-2.91882,-2.87296,0,0,0,2.98665,2.72128,2.97825,2.98536,5.77562,5.68148,5.76721,5.90574,0.25295,0.119982,0.20231,0.374283,4.34719,4.34713,4.8221,5.24451,-9999,-9999
20170209,-3.499,0,231.019,146.289,0,245.836,0,2.709,0,98.702,0,0.003,0,3.078,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.138,-9999,150.498,-9999,-9999,-9999,22.3592,-9999,25.041,-9999,-9999,-9999,-2.27718,0,-9999,-3.03729,-2.27996,-2.18564,0,0,0,3.12109,2.81714,3.11298,3.11984,5.24813,5.35815,5.54031,5.67898,0.300672,0.138877,0.232214,0.457327,4.54893,4.57455,5.04053,5.47538,-9999,-9999
20170210,11.021,0,233.499,153.312,0,286.603,0,7.385,0,97.167,0,0,0,6.211,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.805,-9999,141.788,-9999,-9999,-9999,19.7945,-9999,22.6477,-9999,-9999,-9999,-2.2064,0,-9999,-2.78251,-2.2064,-1.94817,0,0,0,6.43096,5.30475,6.42696,6.43035,8.29238,8.06865,8.28838,8.4594,1.37101,0.579636,1.04064,2.08271,4.74814,4.77943,5.26022,5.71266,-9999,-9999
20170211,13.735,0,236.009,104.707,0,339.561,0,4.166,0,97.006,0,0.065,0,2.916,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.159,-9999,144.598,-9999,-9999,-9999,37.3507,-9999,43.4625,-9999,-9999,-9999,-2.982,0,-9999,-2.97332,-2.91882,-2.87296,0,0,0,7.07548,5.77838,7.07259,7.07504,9.86445,8.72404,9.86156,9.99542,1.6126,0.689555,1.23801,2.35569,3.65941,3.60684,4.07062,4.4417,-9999,-9999
20170212,6.864,0,238.548,155.486,0,271.794,0,5.368,0,98.894,0,0.012,0,4.803,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.138,-9999,156.56,-9999,-9999,-9999,22.3592,-9999,26.0592,-9999,-9999,-9999,-2.27718,0,-9999,-3.03729,-2.27996,-2.18564,0,0,0,5.42586,4.58306,5.41962,5.4249,7.55291,7.40954,7.65206,7.71836,0.911236,0.385382,0.646364,1.34678,4.79594,4.83094,5.31245,5.76266,-9999,-9999
20170213,4.511,0,241.114,69.964,0,303.101,0,4.371,0,98.63,0,0.728,0,1.647,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.805,-9999,144.635,-9999,-9999,-9999,19.7945,-9999,23.1066,-9999,-9999,-9999,-2.2064,0,-9999,-2.78251,-2.2064,-1.94817,0,0,0,4.87889,4.17347,4.87194,4.87782,6.74031,6.82461,6.90769,7.02195,0.738335,0.317377,0.518049,1.16087,2.61871,2.54584,2.92105,3.19777,-9999,-9999
20170214,5.74,0,243.707,151.147,0,268.453,0,4.472,0,97.826,0,0.003,0,3.291,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.159,-9999,145.28,-9999,-9999,-9999,37.3507,-9999,43.6693,-9999,-9999,-9999,-2.982,0,-9999,-2.97332,-2.91882,-2.87296,0,0,0,5.16406,4.38682,5.15748,5.16305,7.95302,7.33944,7.94645,8.08343,0.830406,0.353403,0.58385,1.25832,4.70928,4.73554,5.21819,5.66831,-9999,-9999
20170215,4.058,0,246.325,170.965,0,247.084,0,4.335,0,97.913,0,0,0,3.253,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.138,-9999,157.051,-9999,-9999,-9999,22.3592,-9999,26.1417,-9999,-9999,-9999,-2.27718,0,-9999,-3.03729,-2.27996,-2.18564,0,0,0,4.77594,4.09486,4.7689,4.77486,6.90299,6.87238,7.01317,7.21925,0.712039,0.3066,0.500778,1.12837,5.14083,5.20007,5.68992,6.15573,-9999,-9999
20170216,11.534,0,248.969,169.24,0,276.395,0,9.429,0,97.092,0,0,0,5.61,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.805,-9999,144.862,-9999,-9999,-9999,19.7945,-9999,23.1432,-9999,-9999,-9999,-2.2064,0,-9999,-2.78251,-2.2064,-1.94817,0,0,0,6.55412,5.39144,6.55045,6.55355,8.41554,8.15116,8.41187,8.58188,1.43969,0.614232,1.10277,2.1475,5.11529,5.17001,5.66253,6.12707,-9999,-9999
20170217,13.652,0,251.635,171.599,0,286.416,0,9.697,0,96.761,0,0,0,5.323,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.159,-9999,146.042,-9999,-9999,-9999,37.3507,-9999,44.2905,-9999,-9999,-9999,-2.982,0,-9999,-2.97332,-2.91882,-2.87296,0,0,0,7.05686,5.76023,7.05407,7.05643,9.84583,8.70526,9.84304,9.97681,1.6326,0.702775,1.26176,2.38852,5.16638,5.22489,5.71842,6.1868,-9999,-9999
20170218,12.345,0,254.323,167.294,0,300.971,0,5.745,0,97.048,0,0,0,2.234,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.138,-9999,158.7,-9999,-9999,-9999,22.3592,-9999,26.6521,-9999,-9999,-9999,-2.27718,0,-9999,-3.03729,-2.27996,-2.18564,0,0,0,6.74238,5.53498,6.73888,6.74184,8.86943,8.55249,8.75636,8.98369,1.4831,0.630362,1.13172,2.2149,5.08232,5.13214,5.62701,6.08973,-9999,-9999
20170219,14.262,0,257.031,152.428,0,321.95,0,5.054,0,97.422,0,0.003,0,3.574,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.805,-9999,147.144,-9999,-9999,-9999,19.7945,-9999,23.7176,-9999,-9999,-9999,-2.2064,0,-9999,-2.78251,-2.2064,-1.94817,0,0,0,7.20448,5.86623,7.20202,7.2041,9.0659,8.65366,9.06344,9.2258,1.69996,0.734891,1.31944,2.4481,4.78407,4.80411,5.3025,5.7617,-9999,-9999
20170220,16.076,0,259.759,56.38,0,369.403,0,4.302,0,97.227,0,9.311,0,4.316,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.159,-9999,146.559,-9999,-9999,-9999,37.3507,-9999,44.4471,-9999,-9999,-9999,-2.982,0,-9999,-2.97332,-2.91882,-2.87296,0,0,0,7.64248,6.185,7.64087,7.64223,10.4315,9.12877,10.4298,10.5609,1.87364,0.814229,1.46189,2.69257,2.11966,2.05782,2.36513,2.59019,-9999,-9999
20170221,12.806,0,262.506,179.142,0,292.962,0,6.482,0,97.515,0,0,0,2.331,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.138,-9999,157.718,-9999,-9999,-9999,22.3592,-9999,26.4871,-9999,-9999,-9999,-2.27718,0,-9999,-3.03729,-2.27996,-2.18564,0,0,0,6.85213,5.61513,6.84882,6.85162,8.97917,8.63838,8.86828,9.09358,1.52701,0.650742,1.16832,2.25754,5.33999,5.40905,5.9088,6.3908,-9999,-9999
20170222,14.904,0,265.271,179.694,0,300.412,0,9.245,0,96.853,0,0,0,4.046,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.805,-9999,144.817,-9999,-9999,-9999,19.7945,-9999,23.3426,-9999,-9999,-9999,-2.2064,0,-9999,-2.78251,-2.2064,-1.94817,0,0,0,7.35827,5.97289,7.35627,7.35796,9.21968,8.77697,9.21769,9.37716,1.79661,0.784978,1.40939,2.60126,5.35525,5.42471,5.92564,6.40896,-9999,-9999
20170223,11.086,0,268.051,85.568,0,326.251,0,3.73,0,96.293,0,2.091,0,5.26,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.159,-9999,147.056,-9999,-9999,-9999,37.3507,-9999,44.5979,-9999,-9999,-9999,-2.982,0,-9999,-2.97332,-2.91882,-2.87296,0,0,0,6.43364,5.32094,6.42922,6.43296,9.22261,8.26128,9.21818,9.35334,1.29896,0.537295,0.96458,1.93029,3.08475,3.02053,3.436,3.75522,-9999,-9999
20170224,1.432,0,270.845,57.032,0,303.56,0,1.846,0,96.942,0,0.653,0,6.581,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.138,-9999,160.94,-9999,-9999,-9999,22.3592,-9999,27.0282,-9999,-9999,-9999,-2.27718,0,-9999,-3.03729,-2.27996,-2.18564,0,0,0,4.17199,3.63995,4.16424,4.1708,6.29904,6.36077,6.43099,6.66449,0.52949,0.234327,0.386205,0.838688,2.24027,2.15685,2.5066,2.74737,-9999,-9999
20170225,-0.477,0,273.655,191.708,0,225.553,0,3.316,0,98.049,0,0,0,3.628,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.805,-9999,150.265,-9999,-9999,-9999,19.7945,-9999,24.2207,-9999,-9999,-9999,-2.2064,0,-9999,-2.78251,-2.2064,-1.94817,0,0,0,3.75346,3.31617,3.74546,3.75223,5.61488,5.70208,5.95388,6.08264,0.429414,0.193161,0.320108,0.669705,5.61525,5.70394,6.21004,6.71288,-9999,-9999
20170226,4.926,0,276.477,171.506,0,266.515,0,4.462,0,97.687,0,0.301,0,3.585,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,123.159,-9999,151.266,-9999,-9999,-9999,37.3507,-9999,45.8747,-9999,-9999,-9999,-2.982,0,-9999,-2.97332,-2.91882,-2.87296,0,0,0,4.97313,4.24468,4.96628,4.97208,7.7621,7.19895,7.75525,7.89246,0.766923,0.32864,0.535881,1.19212,5.08345,5.15045,5.6249,6.08378,-9999,-9999
20170227,7.921,0,279.31,179.916,0,290.538,0,4.311,0,97.447,0,0.213,0,4.085,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,133.138,-9999,164.137,-9999,-9999,-9999,22.3592,-9999,27.565,-9999,-9999,-9999,-2.27718,0,-9999,-3.03729,-2.27996,-2.18564,0,0,0,5.71073,4.7703,5.70563,5.70994,7.83778,7.70312,7.90534,7.97403,1.11179,0.461331,0.828215,1.65744,5.30579,5.38307,5.86922,6.34607,-9999,-9999
20170228,16.215,0,282.153,126.524,0,349.798,0,6.88,0,96.558,0,1.883,0,6.12,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,122.805,-9999,151.397,-9999,-9999,-9999,19.7945,-9999,24.4032,-9999,-9999,-9999,-2.2064,0,-9999,-2.78251,-2.2064,-1.94817,0,0,0,7.67597,6.20512,7.67455,7.67575,9.53739,9.0092,9.53597,9.69179,1.91427,0.837139,1.50305,2.77391,4.07249,4.07062,4.51797,4.91455,-9999,-9999
